drug,label
C=CCNc1nc(NCCC)nc(N2CCC([NH2+]CCC(c3ccccc3)c3ccccc3)CC2)n1,True
C[NH+](C)CCCN1c2ccccc2C(=Nc2cccnc12)c1ccccc1,True
CC(C1=C(CC[NH+](C)C)Cc2ccccc12)c1ccccn1,True
COc1ccccc1N1CC[NH+](CC(=O)c2oc3ccccc3c2CCc2ccccc2)CC1,True
COC(=O)C1=C(C)NC(=C(C(=O)OC(C)C)C1c1cccc2nonc12)C,True
C[NH+]1CCC(=C2c3ccccc3CCc3sccc23)CC1,True
CC[NH+](CC)CCCN(c1ccccc1)C1Cc2ccccc2C1,True
O=C1Cc2ccccc2C(=C2CC[NH+](CCOCCOCCO)CC2)c2ccsc12,True
O=C(OCC[NH+]1CCCCCC1)C(c1ccsc1)C1CCCCC1,True
COc1ccc2c(-c3c(ccc(OC)c3O)CC(CCc3ccccc3)[NH+](C)CC2)c1,True
CCC(C)C1NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)N(C)C(=O)C(Cc2ccccc2)NC(=O)C(C(C)C)N(C)C(=O)C(C(C)CC)OC(=O)C(C(C)(C)O)N(C)C(=O)C(CC(C)C)NC(=O)C(C(C)C)N(C)C1=O,True
C[NH+]1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,True
CCOC(=O)C1=C(C)NC(=C(C(=O)OCCNC(=O)c2ccc(N=[N+]=[N-])cc2)C1c1ccccc1C(F)(F)F)C,True
CC=CCC(C)C(OC(=O)C)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,True
CCOC(=O)C1=C(C)NC(=C(C(=O)OCCC[N+]2(C)CCC(c3ccccc3)(c3ccccc3)CC2)C1c1cccc([N+](=O)[O-])c1)C,True
CC1CN(c2nc(N(CCO)CC(C)(C)O)c3nc(c4ccccc4)c(N4CC(C)OC(C)C4)nc3n2)CC(C)O1,True
Cc1ccc(C(=CC[NH+]2CCCC2)c2cccc(C=CC(=O)OC(C)C)n2)cc1,True
Cc1ccc(C(=CC[NH+]2CCCC2)c2cccc(C=CC(=O)N3CCCC3)n2)cc1,True
Cc1ccc(C(=CC[NH+]2CCCC2)c2cccc(C=CC(=O)N(C)c3ccccc3)n2)cc1,True
COc1ccc(CC[NH+](C)CC#CCN2C(=O)C3C4c5ccccc5C(c5ccccc45)C3C2=O)cc1OC,True
COc1ccc(CC[NH+](C)CCCN2C(=O)C3C4c5ccccc5C(c5ccccc45)C3C2=O)cc1OC,True
CCCCCCCC1OC(=O)CC(OCOC)C(Cc2ccccc2)N(C)C(=O)C(C(C)C)OC(=O)C1C,True
CC1COC(=O)CC(O)C(Cc2ccccc2)N(C)C(=O)C(C(C)C)OC1=O,True
CCCCCCCC1OC(=O)CCC(Cc2ccccc2)N(C)C(=O)C(C(C)C)OC(=O)C1C,True
CCCCCCCC1OC(=O)CC(OCOC)C(Cc2ccccc2)N(C)C(=O)C(C)(C)OC(=O)C1C,True
CCCCC1OC(=O)CC(OCOC)C(Cc2ccccc2)N(C)C(=O)COC(=O)C1C,True
COCOC(CC(=O)OC)C(Cc1ccccc1)N(C)C(=O)OCc1ccccc1,True
CCCCCCCC1OC(=O)CC(O)C(Cc2ccccc2)N(C)C(=O)COC(=O)C1C,True
CCCCCCCC1CC(=O)OC(C(C)C)C(=O)N(C)C(Cc2ccccc2)C(O)CC(=O)O1,True
COCOC1CC(=O)OC(C)C(C)C(=O)OC(C(C)C)C(=O)N(C)C1Cc1ccccc1,True
O=c1c2ccccc2n(CCCC[NH+]2CCCCC2)c2ccccc12,True
COc1cccc2c(=O)c3ccccc3n(CCCC[NH+]3CCCCC3)c12,True
COc1cccc2c(=O)c3ccccc3n(CCCC[NH+]3CCOCC3)c12,True
COc1cccc2c(=O)c3ccccc3n(CCCC[NH+](CCO)CCO)c12,True
O=c1c2ccccc2n(CCCC[NH+]2CC[NH+](CCO)CC2)c2ccccc12,True
O=c1c2ccccc2n(CCCCl)c2ccccc12,True
O=c1c2ccccc2n(CCC[NH+]2CCOCC2)c2ccccc12,True
O=c1c2ccccc2n(CCC[NH+](CCO)CCO)c2ccccc12,True
COc1cccc2c(=O)c3ccccc3n(CCC[NH+]3CC[NH+](CCO)CC3)c12,True
COc1cccc2c(=O)c3ccccc3n(CCCCCl)c12,True
C[NH+]1CC[NH+](CCCCn2c3ccccc3c(=O)c3ccccc23)CC1,True
COc1cccc2c(=O)c3ccccc3n(CCCC[NH+]3CC[NH+](C)CC3)c12,True
COC(=O)CCc1ccc(c2nc(c3ccc(N(C)C)cc3)c(c3ccc(N(C)C)cc3)[nH]2)cc1,True
COC(=O)c1ccc(c2nc(c3ccc(N(C)C)cc3)c(c3ccc(N(C)C)cc3)[nH]2)cc1,True
COCCCCc1ccc(c2nc(c3ccc(N(C)C)cc3)c(c3ccc(N(C)C)cc3)[nH]2)cc1,True
CCCCOCC=Cc1ccc(c2nc(c3ccc(N(C)C)cc3)c(c3ccc(N(C)C)cc3)[nH]2)cc1,True
COCCOCC=Cc1ccc(c2nc(c3ccc(N(C)C)cc3)c(c3ccc(N(C)C)cc3)[nH]2)cc1,True
CN(C)c1ccc(c2nc(c3ccc(C=CCOc4ccccc4)cc3)[nH]c2c2ccc(N(C)C)cc2)cc1,True
CCCCC(=O)OCC=Cc1ccc(c2nc(c3ccc(N(C)C)cc3)c(c3ccc(N(C)C)cc3)[nH]2)cc1,True
CN(C)c1ccc(c2nc(c3ccc(C=CC[NH+]4CCOCC4)cc3)[nH]c2c2ccc(N(C)C)cc2)cc1,True
CCCCCCn1c(c2ccc(C(=O)OC)cc2)nc(c2ccc(N(C)C)cc2)c1c1ccc(N(C)C)cc1,True
CN(C)c1ccc(c2nc(c3ccc(C=CC(=O)[O-])cc3)[nH]c2c2ccc(N(C)C)cc2)cc1,True
COC(=O)C=Cc1ccc(c2nc(c3ccc(N(C)C)cc3)c(c3ccc(N(C)C)cc3)[nH]2)cc1,True
CN(C)c1ccc(c2nc(c3ccc(O)cc3)[nH]c2c2ccc(N(C)C)cc2)cc1,True
CN(C)c1ccc(c2nc(c3ccc(C(=O)[O-])cc3)n(CCc3ccccc3)c2c2ccc(N(C)C)cc2)cc1,True
CCN(CC)c1ccc(c2nc(c3ccc(C=CC(=O)OC)cc3)[nH]c2c2ccc(N)cc2)cc1,True
CNc1ccc(c2[nH]c(c3ccc(C=CC(=O)OC)cc3)nc2c2ccc(NC(C)C)cc2)cc1,True
CCOCC=Cc1ccc(c2nc(c3ccc(N4CCOCC4)cc3)c(c3ccc(N4CCOCC4)cc3)[nH]2)cc1,True
CCOCC=Cc1ccc(c2nc(c3ccc(NC)cc3)c(c3ccc(N(C)C)cc3)[nH]2)cc1,True
CCOCC=Cc1ccc(c2nc(c3ccc(NC)cc3)c(c3ccc(N4CCCC4)cc3)[nH]2)cc1,True
CCN(CC)c1ccc(c2nc(c3ccc(C=CC(=O)OC)cc3)[nH]c2c2ccc(N(CC)CC)cc2)cc1,True
CCNc1ccc(c2nc(c3ccc(C=CCOCC)cc3)[nH]c2c2ccc(NC(C)C)cc2)cc1,True
CCCN(CCC)c1ccc(c2c[nH]c(c3ccc(C=CCOCC)cc3)n2)cc1,True
CCOCC=Cc1ccc(c2ncc(c3ccc(NCC(C)C)cc3)[nH]2)cc1,True
C=CCN(CC=C)c1ccc(c2nc(c3ccc(C=CC(=O)OC)cc3)[nH]c2c2ccc(N(CC=C)CC=C)cc2)cc1,True
CNc1ccc(c2nc(c3ccc(C=CC(=O)OC)cc3)[nH]c2c2ccc(N(C)C)cc2)cc1,True
CCCN(CCC)c1ccc(c2nc(c3ccc(C=CC(=O)OC)cc3)[nH]c2c2ccc(NC)cc2)cc1,True
COc1cc2c(cc1OC)C[NH+](CCc1ccc(NC(=O)c3ccccc3[N+](=O)[O-])cc1)CC2,True
Nc1ccccc1C(=O)Nc1ccc(CC[NH+]2CCc3ccccc3C2)cc1,True
O=C(Nc1ccc(CC[NH+]2CCc3ccccc3C2)cc1)c1ccc([N+](=O)[O-])cc1,True
COc1cc2c(cc1OC)C[NH+](CCc1ccc(NC(=O)c3ccc(N)cc3)cc1)CC2,True
COc1cc2c(cc1OC)C[NH+](CCc1ccc(NC(=O)c3cnc4ccccc4c3)cc1)CC2,True
COc1ccc(C(=O)Nc2ccc(CC[NH+]3CCc4cc(OC)c(OC)cc4C3)cc2)cc1OC,True
COc1cc2c(cc1OC)C[NH+](CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3[N+](=O)[O-])cc1)CC2,True
COc1cc2c(cc1OC)C[NH+](CCc1ccc(NC(=O)c3ccnc4ccccc34)cc1)CC2,True
COc1cc2c(cc1OC)C[NH+](CCc1ccc(NC(=O)c3cccc(Br)c3)cc1)CC2,True
COc1cc2c(cc1OC)C[NH+](CCc1ccc(NC(=O)c3cccc4ccccc34)cc1)CC2,True
COc1cc2c(cc1OC)C[NH+](CCc1ccc(NC(=O)c3cccnc3)cc1)CC2,True
O=C(Nc1ccccc1C(=O)Nc1ccc(CC[NH+]2CCc3ccccc3C2)cc1)c1cnc2ccccc2c1,True
O=c1cc(c2ccc(OCCOCCOCCOCCO)cc2)oc2cc(O)cc(O)c12,True
Oc1ccc2[nH]cc(CCCC[NH+]3CC=C(c4ccccc4)CC3)c2c1,True
C=C(C)C1CCC(=CC1c1c(O)cc(CCCCC)cc1O)C,True
CCCCS(=O)(=O)Oc1ccc2c(C(=O)c3ccc(OCC[NH+]4CCCCC4)cc3)c(c3ccc(S(=O)(=O)CCCC)cc3)sc2c1,True
COc1cc2c(cc1OC)C1C[NH+](C)CCC1N=C2c1ccc(NS(=O)(=O)c2ccc(C)cc2)cc1,True
NS(=O)(=O)c1cc2c(cc1Cl)NC(=[NH+]S2(=O)=O)CSCc1ccccc1,True
CON=C(C(=O)NC1C(=O)N2C(=C(COC(=O)C)CSC12)C(=O)[O-])c1csc(N)n1,True
NC(=O)OCC(O)COc1ccc(Cl)cc1,True
COc1cc2c(cc1O)C1Cc3ccc(OC)c(O)c3C[NH+]1CC2,True
CC(C)C1(NC(=O)C2C=C3c4cccc5[nH]cc(c45)CC3[NH+](C)C2)OC2(O)C3CCCN3C(=O)C(Cc3ccccc3)N2C1=O,True
CC(C)CC1C(=O)N2CCCC2C2(O)OC(NC(=O)C3C=C4c5cccc6[nH]cc(c56)CC4[NH+](C)C3)(C(C)C)C(=O)N12,True
CC1=c2[nH]c3=CC(=O)C=Cc3c2CCN1,True
COc1cc(Br)c(CC2c3cc(OC)c(OC)cc3CC[NH+]2C)cc1OC,True
CC(CCC(=O)[O-])C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,True
CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C12,True
CCN(CC)C(=O)NC1C=C2c3cccc4[nH]cc(c34)CC2[NH+](C)C1,True
[NH3+]Cc1ccc(S(=O)(=O)N)cc1,True
CC1CC2C(C(O)CC3(C)C2CCC3(O)C(=O)CO)C2(C)C=CC(=O)C=C12,True
CC#CC1(O)CCC2C3CCC4=CC(=O)CCC4=C3C(c3ccc(N(C)C)cc3)CC12C,True
C1CCC(C(CC2CCCC[NH2+]2)C2CCCCC2)CC1,False
C1CCc2nnnn2CC1,True
CC[NH+](CC)CCNC(=O)c1cc(S(=O)(=O)C)ccc1OC,True
COC1CC(C)C(OC)c2cc(O)cc(c2O)NC(=O)C(=CC=CC(C)C(OC(=O)N)C(=CC(C)C1OC)C)C,True
C=CCNC1=C2CC(C)CC(OC)C(O)C(C)C=C(C)C(OC(=O)N)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O,True
OCCOCC[NH+]1CCN(C2=[NH+]c3ccccc3Sc3ccccc23)CC1,True
COC(=O)C1=C(C)NC(=C(C(=O)OC2CCC[NH+](Cc3ccccc3)C2)C1c1cccc([N+](=O)[O-])c1)C,True
COc1cc2c(cc1OC)C[NH+](CCc1ccc(n3nnc(c4cc(OC)c(OC)cc4NC(=O)c4cc(=O)c5ccccc5o4)n3)cc1)CC2,True
COc1cc(O)c2c(=O)c(O)c(c3ccc4c(c3)OC(c3ccc(OC)c(OC)c3)C(CO)O4)oc2c1,True
COc1ccc(C2Oc3cc(c4oc5cc(O)cc(O)c5c(=O)c4OC)ccc3OC2CO)cc1OC,True
O=c1c(O)c(c2ccc3c(c2)OC(c2ccc(O)c(O)c2)C(CO)O3)oc2cc(O)cc(O)c12,True
COc1cc(C2Oc3cc(C4Oc5cc(OCc6ccccc6)cc(O)c5C(=O)C4O)ccc3OC2CO)ccc1O,True
COc1cc(C2Oc3cc(c4oc5cc(O)cc(O)c5c(=O)c4O)ccc3OC2CO)ccc1O,True
COc1cc(O)c2c(=O)c(OC)c(c3ccc4c(c3)OC(c3ccc(O)c(OC)c3)C(CO)O4)oc2c1,True
CC(=O)Oc1c(O)cc2oc(c3ccccc3)cc(=O)c2c1O,True
COc1cc2oc(c3ccccc3)cc(=O)c2c(O)c1OC,True
O=c1cc(c2ccccc2)oc2cc3c(c(O)c12)OCO3,True
COc1c2c(cc3oc(c4ccccc4)cc(=O)c13)OC(c1ccccc1)(c1ccccc1)O2,True
CCCOc1c(O)cc2oc(c3ccccc3)cc(=O)c2c1O,True
CCCOc1c(OC)cc2oc(c3ccccc3)cc(=O)c2c1OC,True
CCCOc1cc2oc(c3ccccc3)cc(=O)c2c(O)c1OCCC,True
CCOc1cc2oc(c3ccccc3)cc(=O)c2c(O)c1OCC,True
CCCCCCCCOc1cc2oc(c3ccccc3)cc(=O)c2c(O)c1OCCCCCCCC,True
CCCCCOc1cc2oc(c3ccccc3)cc(=O)c2c(O)c1OCCCCC,True
CC(=O)Oc1cc2oc(c3ccccc3)cc(=O)c2c(OC(=O)C)c1OC(=O)C,True
CCCCCOc1cc2oc(c3ccccc3)cc(=O)c2c(OC)c1OCCCCC,True
CC[NH2+]Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,True
CCCCOc1cc2oc(c3ccccc3)cc(=O)c2c(OC)c1OCCCC,True
COc1cc2oc(c3ccccc3)cc(=O)c2c(OC)c1OC(=O)C,True
CC(=O)Oc1c(OCc2ccccc2)cc2oc(c3ccccc3)cc(=O)c2c1OC(=O)C,True
CC(=O)Oc1cc2oc(c3ccccc3)cc(=O)c2c(O)c1OCc1ccccc1,True
Cc1cccc(N2CC[NH+](CC(O)COc3ccccc3C(=O)CCc3ccccc3)CC2)c1C,True
Clc1ccccc1c1nc(N2CCCC2)c2ccccc2n1,True
CCCN(CC(O)COc1ccccc1C(=O)CCc1ccccc1)C(=O)c1ccccc1,True
O=C(Cc1cccc2ccccc12)c1ccccc1OCC(O)C[NH+]1CCC(O)(c2ccccc2)CC1,True
CC(=O)c1cc(C)ccc1OCC(O)C[NH+]1CCCCC1,True
CC(C)(C)C([NH2+]CC(O)COc1ccccc1C(=O)CCc1ccccc1)c1ccccc1,True
C=C1CC(=O)c2cccc(OCC(O)C[NH+]3CCCCC3)c12,True
C=C1c2cccc(OCC(O)C[NH+]3CCCCC3)c2C(=O)C1c1ccccc1,True
C=C1c2cccc(OCC(O)C[NH+]3CCN(c4cccc(C)c4C)CC3)c2C(=O)C1c1ccccc1,True
CC(=O)c1cccc(OCC(O)C[NH+]2CCN(c3cccc(C)c3C)CC2)c1,True
c1ccc(CC2c3ccccc3OC2C[NH+]2CCCCC2)cc1,True
CCCCOc1ccc(C(=O)Nc2ccc3nc(SCc4c(C)cc(C)c(C(=O)C)c4C)sc3c2)cc1,True
CC(=O)c1c(C)cc(C)c(CSc2nc3ccc(NC(=O)CCc4ccccc4)cc3s2)c1C,True
Cc1cccc(N2CC[NH+](CC(O)COc3ccc(C(=O)CCc4ccccc4)cc3)CC2)c1C,True
CC(=O)c1ccccc1OCC(O)C[NH+]1CCN(c2ccccc2C)CC1,True
CC(=O)c1ccc(C)cc1OCC(O)C[NH+]1CCN(c2ccccc2C)CC1,True
CC(=O)c1cc(Cl)c(Cl)cc1OCC(O)C[NH+]1CCN(c2ccccc2C)CC1,True
COc1ccc(C(=O)CCc2ccc(N(C)C)cc2)c(OCC(O)C[NH+]2CCN(c3ccccc3C)CC2)c1,True
CC(=O)c1ccc(OCC(O)C[NH2+]CCC(c2ccccc2)c2ccccc2)cc1,True
Cc1ccccc1N1CC[NH+](CC(O)COc2cccc(C(=O)CCc3ccccc3)c2)CC1,True
O=C(CCc1ccccc1)c1cccc(OCC(O)C[NH2+]CCC(c2ccccc2)c2ccccc2)c1,True
O=C(CCc1ccccc1)c1cccc(OCC(O)C[NH+]2CCOCC2)c1,True
O=C(CCc1ccccc1)c1ccccc1OCC(O)C[NH+]1CCCCC1,True
CCC(=O)c1ccccc1OCC(O)C[NH+]1CCCCC1,True
O=C(CCc1ccccc1)c1ccccc1OCC(O)C[NH+]1CCN(c2ccccc2)CC1,True
CCC[NH+](C)CC(O)COc1ccccc1C(=O)CCc1ccccc1,True
O=C(CCc1ccccc1)c1ccccc1OCC(O)C[NH+]1CCC(O)(c2ccccc2)CC1,True
c1ccc(CCc2c(CC[NH+]3CCCCC3)oc3ccccc23)cc1,True
CCC[NH2+]CC(O)c1oc2ccccc2c1CC,False
O=C(CCc1ccccc1)c1ccccc1OCC(O)C[NH+]1CCC(Cc2ccccc2)CC1,True
O=C(CCc1ccccc1)c1ccc(OCC(O)C[NH+]2CCOCC2)cc1,True
CCC[NH+](CCC)CC(O)COc1ccccc1C(CCc1ccccc1)OC,True
O=C(CCc1ccccc1)c1ccccc1OCC(O)C[NH2+]CC(c1ccccc1)c1ccccc1,True
O=C(CCc1ccccc1)c1ccccc1OCCC[NH+]1CCCCC1,True
O=C(CCc1ccccc1)c1ccccc1OCC[NH+]1CCCCC1,True
O=C(CCc1ccccc1)c1ccccc1OCCCCC[NH+]1CCCCC1,True
O=C(CCc1ccccc1)c1ccccc1OCCCCCC[NH+]1CCCCC1,True
O=C(CCc1ccccc1)c1ccccc1OCCCCCCCC[NH+]1CCCCC1,True
COC(CCc1ccccc1)c1ccccc1OCC(O)C[NH2+]CCCC(c1ccccc1)c1ccccc1,True
O=C(CCc1ccccc1)c1cc(O)ccc1OCC(O)C[NH+]1CCCCC1,True
O=C(CCc1ccccc1)c1ccccc1OCC(O)C[NH2+]CCCC(c1ccccc1)c1ccccc1,True
O=C(CCc1ccccc1)c1ccccc1OCC(O)C[NH2+]C1CCCCC1,True
CC(C)(C)c1ccc(N2C(=O)c3ccccc3NC2c2ccc3c(c2)OCO3)cc1,True
CCc1ccc(N2C(=O)c3ccccc3NC2c2ccc(OCC(C)C)cc2)cc1,True
CCC(C)c1ccc(N2C(=O)c3ccccc3NC2c2ccc(C(C)C)cc2)cc1,True
CC(C)[NH+](CC(O)COc1ccc(O)cc1C(=O)CCc1ccccc1)C(C)C,True
CC(=O)c1ccccc1OCC(O)C[NH+]1CCC(O)(c2ccccc2)CC1,True
Cc1ccccc1N1CC[NH+](CC(O)COc2ccccc2C(=O)CCc2ccc(Cl)cc2)CC1,True
COc1ccc(OCCC(O)C[NH+]2CCN(c3ccccc3C)CC2)c(C(=O)CCc2ccccc2)c1,True
Cc1ccc(OCC(O)C[NH+]2CCN(c3ccccc3C)CC2)c(C(=O)CCc2ccccc2)c1,True
O=C(CCc1ccccc1)c1ccccc1OCCCC[NH+]1CCOCC1,True
CC1CCC2C[O-]C3=C(C(=O)C4=C(C3=O)C3CC(C)CCC3C(C)(C)[O-]4)C2C1,True
COc1cccc(CCc2ccccc2OCCC[NH+]2CCN(c3cccc(Cl)c3)CC2)c1,True
COc1cccc(CCc2ccccc2OCCCC[NH+]2CCN(c3cccc(C(F)(F)F)c3)CC2)c1,True
COc1cccc(CCc2ccccc2OCCC[NH+]2CCN(c3ccccc3OC)CC2)c1,True
COc1cccc(CCc2ccccc2OCCCCC[NH+]2CCN(c3ccccc3OC)CC2)c1,True
COc1cccc(CCc2ccccc2OCC[NH+]2CCN(c3ccc(F)cc3)CC2)c1,True
COc1cccc(CCc2ccccc2OCCCC[NH+]2CCN(c3ccc(F)cc3)CC2)c1,True
COc1cccc(CCc2ccccc2OCCCCC[NH+]2CCN(c3ccc(F)cc3)CC2)c1,True
COc1cccc(CCc2ccccc2OCCC[NH+]2CCN(c3ncccn3)CC2)c1,True
COc1cccc(CCc2ccccc2OCCCC[NH+]2CCN(c3ncccn3)CC2)c1,True
COc1cccc(CCc2ccccc2OCCC[NH+]2CCc3ccccc3C2)c1,True
COc1cccc(CCc2ccccc2OCCCCC[NH+]2CCc3ccccc3C2)c1,True
COc1cccc(CCc2ccccc2OCC[NH+]2CCc3cc(OC)c(OC)cc3C2)c1,True
CC(=O)C1CCC2C3C(Sc4ccc(NC(=O)NC(C)c5ccccc5)cc4)CC4=CC(=O)CCC4(C)C3CCC12C,True
COC(=O)N1C2C3C(c4ccccc4)C4(CO)C1C1C(c5ccccc5)C2(CO)C3N(C(=O)OC)C41,True
CC(C)(C)OC(=O)N1C2C3C(c4ccccc4)C4(CO)C1C1C(c5ccccc5)C2(CO)C3N(C(=O)OC(C)(C)C)C41,True
OCC12C(c3ccccc3)C3C4[NH+](Cc5ccccc5)C1C1C(c5ccccc5)C4(CO)C3[NH+](Cc3ccccc3)C21,True
C[NH+](C)CCCOc1nn(Cc2ccccc2)c2ccccc12,True
Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=[NH+]CCN1,True
CC(=O)SC1CC2=CC(=O)CCC2(C)C2CCC3(C)C(CCC43CCC(=O)O4)C12,True
Nc1ccc(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1,True
CC(=O)c1ccccc1OCC(O)C[NH+]1CCN(c2cccc(C)c2C)CC1,True
COc1ccc(OCC(O)C[NH+]2CCN(c3ccccc3C)CC2)c(C(=O)C)c1,True
COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CC[NH+]3CC2CC(OC(=O)C=Cc2cc(OC)c(OC)c(OC)c2)C1OC,True
CC[NH+](CC)CC(O)COc1ccccc1C(=O)c1ccccc1,True
COc1cccc(N2CC[NH+](CC(O)c3oc4ccccc4c3CCc3ccccc3)CC2)c1,True
O=C(CCc1ccccc1)c1cc(Oc2ccccc2)ccc1OCC(O)C[NH+]1CCCCC1,True
COc1cccc(CCc2ccccc2OCCCC[NH+]2CCc3cc(OC)c(OC)cc3C2)c1,True
COc1cccc(CCc2ccccc2OCCCC[NH+]2CC[NH+](C)CC2)c1,True
CCNC(=O)Nc1ccc(SC2CC3=CC(=O)CCC3(C)C3CCC4(C)C(C(=O)C)CCC4C23)cc1,True
COc1cc2c(cc1OC)C[NH+](CCNC(=O)c1cccc(C)c1NC(=O)c1ccc(C(C)C)cc1)CC2,True
COc1cc2c(cc1OC)C[NH+](CCNC(=O)c1c(Cl)cccc1NC(=O)c1ccc(C(C)C)cc1)CC2,True
COc1cc2c(cc1OC)C[NH+](CCNC(=O)c1ccccc1NC(=O)c1ccc(OCc3ccccc3)cc1)CC2,True
COc1cc2c(cc1OC)C[NH+](CCc1ccc(NC(=O)c3ccccc3NC(=O)c3ccsc3)cc1)CC2,True
COc1cc2c(cc1OC)C[NH+](CCc1ccc(NC(=O)c3ccccc3NC(=O)c3ccoc3)cc1)CC2,True
COc1cc2c(cc1OC)C[NH+](CCc1ccc(NC(=O)c3ccccc3NC(=O)c3ccc(C)c(C)c3)cc1)CC2,True
COc1cc2c(cc1OC)C[NH+](CCc1ccc(NC(=O)c3ccccc3NC(=O)c3ccc4ccccc4n3)cc1)CC2,True
CCC(=O)c1cnc(C(=O)Nc2ccccc2C(=O)Nc2ccc(CC[NH+]3CCc4cc(OC)c(OC)cc4C3)cc2)cn1,True
COc1cc2c(cc1OC)C[NH+](CCNC(=O)c1ccccc1NC(=O)c1ccc3ccccc3c1)CC2,True
COc1cc2c(cc1OC)C[NH+](CCc1ccc(NC(=O)c3ccccc3NC(=O)c3cnc4c(c3)CCCC4)cc1)CC2,True
COc1cc2c(cc1OC)C[NH+](CCNC(=O)c1ccccc1NC(=O)c1ccc(C3CCCCC3)cc1)CC2,True
C[NH+](CCc1ccc(NC(=O)c2ccccc2NC(=O)c2cnc3ccccc3c2)cc1)Cc1ccc(F)c(F)c1,True
COc1cc(C[NH+](C)CCc2ccc(NC(=O)c3ccccc3NC(=O)c3cnc4ccccc4c3)cc2)ccc1O,True
COc1cc2c(cc1OC)C[NH+](CCNC(=O)c1ccccc1NC(=O)c1ccc(C(C)(C)C)cc1)CC2,True
COc1cc2c(cc1OC)C[NH+](CCNC(=O)c1cc(Cl)ccc1NC(=O)c1ccc(C(C)C)cc1)CC2,True
COc1cc2c(cc1OC)C[NH+](CCNC(=O)c1ccccc1NC(=O)c1cc3ccccc3cn1)CC2,True
CCCc1ccc(C(=O)Nc2ccccc2C(=O)NCC[NH+]2CCc3cc(OC)c(OC)cc3C2)cc1,True
COc1cc2c(cc1OC)C[NH+](CCNC(=O)c1ccccc1NC(=O)c1ccc(Br)cc1)CC2,True
COc1cc2c(cc1OC)C[NH+](CCNC(=O)c1ccccc1NC(=O)c1ccc(Cc3ccccc3)cc1)CC2,True
COc1cc2c(cc1OC)C[NH+](CCc1ccc(NC(=O)c3ccccc3NC(=O)c3cccnc3)cc1)CC2,True
COc1cc2c(cc1OC)C[NH+](CCc1ccc(NC(=O)c3ccccc3NC(=O)c3cnccn3)cc1)CC2,True
COc1ccc(C[NH+]2CCc3ccc(NC(=O)c4ccccc4NC(=O)c4cnc5ccccc5n4)cc3C2)cc1OC,True
COc1ccc(CC[NH+](C)CCc2ccc(NC(=O)c3ccccc3NC(=O)c3cnc4ccccc4c3)cc2)cc1OC,True
COc1cc2c(cc1OC)C[NH+](CCc1ccc(NC(=O)c3ccccc3NC(=O)c3csc(C)n3)cc1)CC2,True
N#Cc1c2n(c3c(NCCc4ccccc4)ncnc13)CCCC2,True
N#Cc1c2n(c3c(N4CC[NH+](CCCc5ccccc5)CC4)ncnc13)CCCC2,True
N#Cc1c2n(c3c(N4CC[NH+](CCc5ccccc5Cl)CC4)ncnc13)CCCC2,True
N#Cc1c2n(c3c(N4CC[NH+](CCc5cccc(Cl)c5)CC4)ncnc13)CCCC2,True
N#Cc1c2n(c3c(N4CC[NH+](CCc5cccc([N+](=O)[O-])c5)CC4)ncnc13)CCCC2,True
N#Cc1c2n(c3c(N4CC[NH+](CCc5ccc(F)c(F)c5)CC4)ncnc13)CCCC2,True
N#Cc1c2n(c3c(N4CC[NH+](CCc5ccc(F)c(F)c5)CC4)nc(c4ccncc4)nc13)CCCC2,True
O=C(c1ccccc1)c1c2n(c3c(N4CC[NH+](CCc5ccccc5)CC4)ncnc13)CCCC2,True
Cc1nc(c2c3n(c4c(N5CC[NH+](CCc6ccccc6)CC5)ncnc24)CCCC3)no1,True
COc1cccc(CNC(=O)c2c3n(c4c(N5CC[NH+](CCc6ccc(F)c(F)c6)CC5)ncnc24)CCCC3)c1OC,True
O=C(NCc1ccccn1)c1c2n(c3c(N4CC[NH+](CCc5ccc(F)c(F)c5)CC4)ncnc13)CCCC2,True
COC(CCc1ccccc1)c1ccccc1OCC(O)C[NH+]1CCN(c2ccc(F)cc2)CC1,True
CC(C)[NH+](CC(O)COc1ccccc1C(=O)CCc1cccc2ccccc12)C(C)C,True
O=C(CCc1ccccc1)c1ccc(OCC(O)C[NH+]2CCCCC2)cc1,True
O=C(CCc1ccccc1)c1cc(OCc2ccccc2)ccc1OCC(O)C[NH+]1CC[NH+](Cc2ccccc2)CC1,True
